date,lhin,critical_care_beds,critical_care_patients,vented_beds,vented_patients,suspected_covid,suspected_covid_ventilator,confirmed_positive,confirmed_positive_ventilator,confirmed_negative,non_covid,critical_care_pct,vented_pct,confirmed_positive_pct,confirmed_negative_pct,suspected_covid_pct,non_covid_pct,residual_beds,residual_ventilators
2020-04-09,South West,187,117,305,40,34,0.0,10,8,0.0,73.0,0.6256684491978609,0.13114754098360656,0.08547008547008547,0.0,0.2905982905982906,0.6239316239316239,70,265
2020-04-09,Toronto Central,373,257,474,121,52,0.0,48,44,0.0,157.0,0.6890080428954424,0.2552742616033755,0.1867704280155642,0.0,0.20233463035019456,0.6108949416342413,116,353
2020-04-09,Waterloo Wellington,98,58,135,27,10,0.0,19,15,0.0,29.0,0.5918367346938775,0.2,0.3275862068965517,0.0,0.1724137931034483,0.5,40,108
2020-04-10,Central,153,120,247,90,12,0.0,45,41,0.0,63.0,0.7843137254901961,0.3643724696356275,0.375,0.0,0.1,0.525,33,157
2020-04-10,Central East,163,123,186,78,39,0.0,33,27,0.0,51.0,0.754601226993865,0.41935483870967744,0.2682926829268293,0.0,0.3170731707317073,0.4146341463414634,40,108
2020-04-10,Central West,68,51,105,36,10,0.0,17,14,0.0,24.0,0.75,0.34285714285714286,0.3333333333333333,0.0,0.19607843137254902,0.47058823529411764,17,69
2020-04-10,Champlain,199,128,304,44,25,0.0,21,19,0.0,82.0,0.6432160804020101,0.14473684210526316,0.1640625,0.0,0.1953125,0.640625,71,260
2020-04-10,Erie St. Clair,87,56,136,29,18,0.0,12,11,0.0,26.0,0.6436781609195402,0.21323529411764705,0.21428571428571427,0.0,0.32142857142857145,0.4642857142857143,31,107
2020-04-10,Hamilton Niagara Haldimand Brant,271,143,385,48,23,0.0,14,11,0.0,106.0,0.5276752767527675,0.12467532467532468,0.0979020979020979,0.0,0.16083916083916083,0.7412587412587412,128,337
2020-04-10,Mississauga Halton,130,108,207,63,20,0.0,26,20,0.0,62.0,0.8307692307692308,0.30434782608695654,0.24074074074074073,0.0,0.18518518518518517,0.5740740740740741,22,144
2020-04-10,North East,102,54,122,13,13,0.0,3,2,0.0,38.0,0.5294117647058824,0.10655737704918032,0.05555555555555555,0.0,0.24074074074074073,0.7037037037037037,48,109
2020-04-10,North Simcoe Muskoka,48,23,71,9,5,0.0,2,2,0.0,16.0,0.4791666666666667,0.1267605633802817,0.08695652173913043,0.0,0.21739130434782608,0.6956521739130435,25,62
2020-04-10,North West,30,10,40,1,0,0.0,1,0,0.0,9.0,0.3333333333333333,0.025,0.1,0.0,0.0,0.9,20,39
2020-04-10,South East,103,72,94,35,14,0.0,8,8,0.0,50.0,0.6990291262135923,0.3723404255319149,0.1111111111111111,0.0,0.19444444444444445,0.6944444444444444,31,59
2020-04-10,South West,187,110,305,24,36,0.0,10,4,0.0,64.0,0.5882352941176471,0.07868852459016394,0.09090909090909091,0.0,0.32727272727272727,0.5818181818181818,77,281
2020-04-10,Toronto Central,373,256,474,120,56,0.0,48,39,0.0,152.0,0.6863270777479893,0.25316455696202533,0.1875,0.0,0.21875,0.59375,117,354
2020-04-10,Waterloo Wellington,98,54,135,29,10,0.0,17,17,0.0,27.0,0.5510204081632653,0.21481481481481482,0.3148148148148148,0.0,0.18518518518518517,0.5,44,106
2020-04-11,Central,153,128,247,91,18,0.0,46,41,0.0,64.0,0.8366013071895425,0.3684210526315789,0.359375,0.0,0.140625,0.5,25,156
2020-04-11,Central East,163,118,186,73,40,0.0,32,24,0.0,46.0,0.7239263803680982,0.3924731182795699,0.2711864406779661,0.0,0.3389830508474576,0.3898305084745763,45,113
2020-04-11,Central West,68,49,105,14,11,0.0,17,4,0.0,21.0,0.7205882352941176,0.13333333333333333,0.3469387755102041,0.0,0.22448979591836735,0.42857142857142855,19,91
2020-04-11,Champlain,199,126,304,34,26,0.0,22,15,0.0,78.0,0.6331658291457286,0.1118421052631579,0.1746031746031746,0.0,0.20634920634920634,0.6190476190476191,73,270
2020-04-11,Erie St. Clair,87,61,136,28,21,0.0,12,10,0.0,28.0,0.7011494252873564,0.20588235294117646,0.19672131147540983,0.0,0.3442622950819672,0.45901639344262296,26,108
2020-04-11,Hamilton Niagara Haldimand Brant,271,146,385,43,19,0.0,13,7,0.0,114.0,0.5387453874538746,0.11168831168831168,0.08904109589041095,0.0,0.13013698630136986,0.7808219178082192,125,342
2020-04-11,Mississauga Halton,130,104,207,66,13,0.0,28,23,0.0,63.0,0.8,0.3188405797101449,0.2692307692307692,0.0,0.125,0.6057692307692307,26,141
2020-04-11,North East,102,58,122,12,10,0.0,3,1,0.0,45.0,0.5686274509803921,0.09836065573770492,0.05172413793103448,0.0,0.1724137931034483,0.7758620689655172,44,110
2020-04-11,North Simcoe Muskoka,48,24,71,11,6,0.0,2,2,0.0,16.0,0.5,0.15492957746478872,0.08333333333333333,0.0,0.25,0.6666666666666666,24,60
2020-04-11,North West,30,11,40,1,1,0.0,1,0,0.0,9.0,0.36666666666666664,0.025,0.09090909090909091,0.0,0.09090909090909091,0.8181818181818182,19,39
2020-04-11,South East,103,65,94,37,11,0.0,6,6,0.0,48.0,0.6310679611650486,0.39361702127659576,0.09230769230769231,0.0,0.16923076923076924,0.7384615384615385,38,57
2020-04-11,South West,187,103,305,22,34,0.0,11,9,0.0,58.0,0.5508021390374331,0.07213114754098361,0.10679611650485436,0.0,0.3300970873786408,0.5631067961165048,84,283
2020-04-11,Toronto Central,373,247,474,115,51,0.0,49,37,0.0,147.0,0.6621983914209115,0.24261603375527427,0.19838056680161945,0.0,0.20647773279352227,0.5951417004048583,126,359
2020-04-11,Waterloo Wellington,98,54,135,28,9,0.0,19,17,0.0,26.0,0.5510204081632653,0.2074074074074074,0.35185185185185186,0.0,0.16666666666666666,0.48148148148148145,44,107
2020-04-12,Central,153,129,247,84,22,0.0,45,38,0.0,62.0,0.8431372549019608,0.340080971659919,0.3488372093023256,0.0,0.17054263565891473,0.4806201550387597,24,163
2020-04-12,Central East,163,115,186,69,39,0.0,29,22,0.0,47.0,0.7055214723926381,0.3709677419354839,0.25217391304347825,0.0,0.3391304347826087,0.40869565217391307,48,117
2020-04-12,Central West,68,51,105,36,8,0.0,20,16,0.0,23.0,0.75,0.34285714285714286,0.39215686274509803,0.0,0.1568627450980392,0.45098039215686275,17,69
2020-04-12,Champlain,199,125,304,42,31,0.0,22,19,0.0,72.0,0.628140703517588,0.13815789473684212,0.176,0.0,0.248,0.576,74,262
2020-04-12,Erie St. Clair,87,56,136,27,16,0.0,16,14,0.0,24.0,0.6436781609195402,0.19852941176470587,0.2857142857142857,0.0,0.2857142857142857,0.42857142857142855,31,109
2020-04-12,Hamilton Niagara Haldimand Brant,271,145,385,43,15,0.0,16,8,0.0,114.0,0.5350553505535055,0.11168831168831168,0.1103448275862069,0.0,0.10344827586206896,0.7862068965517242,126,342
2020-04-12,Mississauga Halton,130,105,207,72,19,0.0,25,22,0.0,61.0,0.8076923076923077,0.34782608695652173,0.23809523809523808,0.0,0.18095238095238095,0.580952380952381,25,135
2020-04-12,North East,102,57,122,14,10,0.0,3,1,0.0,44.0,0.5588235294117647,0.11475409836065574,0.05263157894736842,0.0,0.17543859649122806,0.7719298245614035,45,108
2020-04-12,North Simcoe Muskoka,48,23,71,10,2,0.0,2,2,0.0,19.0,0.4791666666666667,0.14084507042253522,0.08695652173913043,0.0,0.08695652173913043,0.8260869565217391,25,61
2020-04-12,North West,30,13,40,1,3,0.0,1,0,0.0,9.0,0.43333333333333335,0.025,0.07692307692307693,0.0,0.23076923076923078,0.6923076923076923,17,39
2020-04-12,South East,103,71,94,38,11,0.0,5,5,0.0,55.0,0.6893203883495146,0.40425531914893614,0.07042253521126761,0.0,0.15492957746478872,0.7746478873239436,32,56
2020-04-12,South West,187,105,305,13,37,0.0,11,4,0.0,57.0,0.5614973262032086,0.04262295081967213,0.10476190476190476,0.0,0.3523809523809524,0.5428571428571428,82,292
2020-04-12,Toronto Central,373,241,474,105,59,0.0,49,35,0.0,133.0,0.646112600536193,0.22151898734177214,0.2033195020746888,0.0,0.24481327800829875,0.5518672199170125,132,369
2020-04-12,Waterloo Wellington,98,57,135,29,11,0.0,19,17,0.0,27.0,0.5816326530612245,0.21481481481481482,0.3333333333333333,0.0,0.19298245614035087,0.47368421052631576,41,106
2020-04-13,Central,153,129,247,88,21,0.0,42,36,0.0,66.0,0.8431372549019608,0.3562753036437247,0.32558139534883723,0.0,0.16279069767441862,0.5116279069767442,24,159
2020-04-13,Central East,163,114,186,58,36,0.0,30,19,0.0,48.0,0.6993865030674846,0.3118279569892473,0.2631578947368421,0.0,0.3157894736842105,0.42105263157894735,49,128
2020-04-13,Central West,68,55,105,30,10,0.0,19,16,0.0,26.0,0.8088235294117647,0.2857142857142857,0.34545454545454546,0.0,0.18181818181818182,0.4727272727272727,13,75
2020-04-13,Champlain,199,125,304,42,25,0.0,24,19,0.0,76.0,0.628140703517588,0.13815789473684212,0.192,0.0,0.2,0.608,74,262
2020-04-13,Erie St. Clair,87,54,136,25,14,0.0,14,14,0.0,26.0,0.6206896551724138,0.18382352941176472,0.25925925925925924,0.0,0.25925925925925924,0.48148148148148145,33,111
2020-04-13,Hamilton Niagara Haldimand Brant,271,155,385,38,19,0.0,15,8,0.0,121.0,0.5719557195571956,0.0987012987012987,0.0967741935483871,0.0,0.12258064516129032,0.7806451612903226,116,347
2020-04-13,Mississauga Halton,130,108,207,75,19,0.0,26,19,0.0,63.0,0.8307692307692308,0.36231884057971014,0.24074074074074073,0.0,0.17592592592592593,0.5833333333333334,22,132
2020-04-13,North East,102,58,122,13,14,0.0,2,1,0.0,42.0,0.5686274509803921,0.10655737704918032,0.034482758620689655,0.0,0.2413793103448276,0.7241379310344828,44,109
2020-04-13,North Simcoe Muskoka,48,25,71,8,5,0.0,2,2,0.0,18.0,0.5208333333333334,0.11267605633802817,0.08,0.0,0.2,0.72,23,63
2020-04-13,North West,30,14,40,3,3,0.0,1,0,0.0,10.0,0.4666666666666667,0.075,0.07142857142857142,0.0,0.21428571428571427,0.7142857142857143,16,37
2020-04-13,South East,103,71,94,32,14,0.0,4,4,0.0,53.0,0.6893203883495146,0.3404255319148936,0.056338028169014086,0.0,0.19718309859154928,0.7464788732394366,32,62
2020-04-13,South West,187,109,305,12,30,0.0,11,3,0.0,68.0,0.5828877005347594,0.03934426229508197,0.10091743119266056,0.0,0.27522935779816515,0.6238532110091743,78,293
2020-04-13,Toronto Central,373,250,474,121,65,0.0,46,41,0.0,139.0,0.6702412868632708,0.2552742616033755,0.184,0.0,0.26,0.556,123,353
2020-04-13,Waterloo Wellington,98,58,135,27,7,0.0,19,17,0.0,32.0,0.5918367346938775,0.2,0.3275862068965517,0.0,0.1206896551724138,0.5517241379310345,40,108
2020-04-15,Central,153,128,247,82,20,0.0,41,35,0.0,67.0,0.8366013071895425,0.3319838056680162,0.3203125,0.0,0.15625,0.5234375,25,165
2020-04-15,Central East,163,112,186,67,40,0.0,24,20,0.0,48.0,0.6871165644171779,0.3602150537634409,0.21428571428571427,0.0,0.35714285714285715,0.42857142857142855,51,119
2020-04-15,Central West,68,53,105,31,12,0.0,17,14,0.0,24.0,0.7794117647058824,0.29523809523809524,0.32075471698113206,0.0,0.22641509433962265,0.4528301886792453,15,74
2020-04-15,Champlain,199,128,304,42,37,0.0,19,14,0.0,72.0,0.6432160804020101,0.13815789473684212,0.1484375,0.0,0.2890625,0.5625,71,262
2020-04-15,Erie St. Clair,87,46,136,22,6,0.0,16,15,0.0,24.0,0.5287356321839081,0.16176470588235295,0.34782608695652173,0.0,0.13043478260869565,0.5217391304347826,41,114
2020-04-15,Hamilton Niagara Haldimand Brant,271,156,385,43,20,0.0,14,7,0.0,122.0,0.5756457564575646,0.11168831168831168,0.08974358974358974,0.0,0.1282051282051282,0.782051282051282,115,342
2020-04-15,Mississauga Halton,130,111,207,66,20,0.0,26,17,0.0,65.0,0.8538461538461538,0.3188405797101449,0.23423423423423423,0.0,0.18018018018018017,0.5855855855855856,19,141
2020-04-15,North East,102,60,122,17,18,0.0,2,1,0.0,40.0,0.5882352941176471,0.13934426229508196,0.03333333333333333,0.0,0.3,0.6666666666666666,42,105
2020-04-15,North Simcoe Muskoka,48,36,71,8,8,0.0,2,1,0.0,26.0,0.75,0.11267605633802817,0.05555555555555555,0.0,0.2222222222222222,0.7222222222222222,12,63
2020-04-15,North West,30,11,40,3,3,0.0,1,1,0.0,7.0,0.36666666666666664,0.075,0.09090909090909091,0.0,0.2727272727272727,0.6363636363636364,19,37
2020-04-15,South East,103,64,94,32,17,0.0,4,4,0.0,43.0,0.6213592233009708,0.3404255319148936,0.0625,0.0,0.265625,0.671875,39,62
2020-04-15,South West,187,114,305,32,27,0.0,12,11,0.0,75.0,0.6096256684491979,0.10491803278688525,0.10526315789473684,0.0,0.23684210526315788,0.6578947368421053,73,273
2020-04-15,Toronto Central,373,250,474,122,45,0.0,53,45,0.0,152.0,0.6702412868632708,0.25738396624472576,0.212,0.0,0.18,0.608,123,352
2020-04-15,Waterloo Wellington,98,49,135,23,6,0.0,17,15,0.0,26.0,0.5,0.17037037037037037,0.3469387755102041,0.0,0.12244897959183673,0.5306122448979592,49,112
2020-04-16,Central,153,130,247,88,25,0.0,41,35,0.0,64.0,0.8496732026143791,0.3562753036437247,0.3153846153846154,0.0,0.19230769230769232,0.49230769230769234,23,159
2020-04-16,Central East,163,126,186,63,46,0.0,26,18,0.0,54.0,0.7730061349693251,0.3387096774193548,0.20634920634920634,0.0,0.36507936507936506,0.42857142857142855,37,123
2020-04-16,Central West,68,53,105,35,14,0.0,20,19,0.0,19.0,0.7794117647058824,0.3333333333333333,0.37735849056603776,0.0,0.2641509433962264,0.3584905660377358,15,70
2020-04-16,Champlain,199,122,304,44,32,0.0,15,12,0.0,75.0,0.6130653266331658,0.14473684210526316,0.12295081967213115,0.0,0.26229508196721313,0.6147540983606558,77,260
2020-04-16,Erie St. Clair,87,44,136,21,10,0.0,14,13,0.0,20.0,0.5057471264367817,0.15441176470588236,0.3181818181818182,0.0,0.22727272727272727,0.45454545454545453,43,115
2020-04-16,Hamilton Niagara Haldimand Brant,271,167,385,41,25,0.0,13,6,0.0,129.0,0.6162361623616236,0.10649350649350649,0.07784431137724551,0.0,0.1497005988023952,0.7724550898203593,104,344
2020-04-16,Mississauga Halton,130,103,207,65,18,0.0,23,16,0.0,62.0,0.7923076923076923,0.3140096618357488,0.22330097087378642,0.0,0.17475728155339806,0.6019417475728155,27,142
2020-04-16,North East,102,52,122,15,18,0.0,2,2,0.0,32.0,0.5098039215686274,0.12295081967213115,0.038461538461538464,0.0,0.34615384615384615,0.6153846153846154,50,107
2020-04-16,North Simcoe Muskoka,48,33,71,11,7,0.0,2,2,0.0,24.0,0.6875,0.15492957746478872,0.06060606060606061,0.0,0.21212121212121213,0.7272727272727273,15,60
2020-04-16,North West,30,11,40,3,2,0.0,1,1,0.0,8.0,0.36666666666666664,0.075,0.09090909090909091,0.0,0.18181818181818182,0.7272727272727273,19,37
2020-04-16,South East,103,65,94,28,13,0.0,4,3,0.0,48.0,0.6310679611650486,0.2978723404255319,0.06153846153846154,0.0,0.2,0.7384615384615385,38,66
2020-04-16,South West,187,113,305,33,18,0.0,11,11,0.0,84.0,0.6042780748663101,0.10819672131147541,0.09734513274336283,0.0,0.1592920353982301,0.7433628318584071,74,272
2020-04-16,Toronto Central,373,253,474,131,44,0.0,57,50,0.0,152.0,0.67828418230563,0.27637130801687765,0.22529644268774704,0.0,0.17391304347826086,0.6007905138339921,120,343
2020-04-16,Waterloo Wellington,98,49,135,25,8,0.0,16,12,0.0,25.0,0.5,0.18518518518518517,0.32653061224489793,0.0,0.16326530612244897,0.5102040816326531,49,110
2020-04-18,Central,153,136,274,88,28,0.0,41,34,0.0,67.0,0.8888888888888888,0.32116788321167883,0.3014705882352941,0.0,0.20588235294117646,0.49264705882352944,17,186
2020-04-18,Central East,163,114,232,62,36,0.0,28,19,0.0,50.0,0.6993865030674846,0.2672413793103448,0.24561403508771928,0.0,0.3157894736842105,0.43859649122807015,49,170
2020-04-18,Central West,68,54,99,35,12,0.0,21,19,0.0,21.0,0.7941176470588235,0.35353535353535354,0.3888888888888889,0.0,0.2222222222222222,0.3888888888888889,14,64
2020-04-18,Champlain,199,118,312,40,23,0.0,14,10,0.0,81.0,0.592964824120603,0.1282051282051282,0.11864406779661017,0.0,0.19491525423728814,0.6864406779661016,81,272
2020-04-18,Erie St. Clair,87,51,145,23,9,0.0,15,13,0.0,27.0,0.5862068965517241,0.15862068965517243,0.29411764705882354,0.0,0.17647058823529413,0.5294117647058824,36,122
2020-04-18,Hamilton Niagara Haldimand Brant,271,152,391,39,30,0.0,9,5,0.0,113.0,0.5608856088560885,0.09974424552429667,0.05921052631578947,0.0,0.19736842105263158,0.743421052631579,119,352
2020-04-18,Mississauga Halton,130,96,186,55,21,0.0,24,18,0.0,51.0,0.7384615384615385,0.2956989247311828,0.25,0.0,0.21875,0.53125,34,131
2020-04-18,North East,102,53,132,11,18,0.0,2,2,0.0,33.0,0.5196078431372549,0.08333333333333333,0.03773584905660377,0.0,0.33962264150943394,0.6226415094339622,49,121
2020-04-18,North Simcoe Muskoka,48,31,79,10,6,0.0,2,2,0.0,23.0,0.6458333333333334,0.12658227848101267,0.06451612903225806,0.0,0.1935483870967742,0.7419354838709677,17,69
2020-04-18,North West,30,13,51,5,3,0.0,1,1,0.0,9.0,0.43333333333333335,0.09803921568627451,0.07692307692307693,0.0,0.23076923076923078,0.6923076923076923,17,46
2020-04-18,South East,103,66,121,27,14,0.0,4,3,0.0,48.0,0.6407766990291263,0.2231404958677686,0.06060606060606061,0.0,0.21212121212121213,0.7272727272727273,37,94
2020-04-18,South West,187,114,202,26,22,0.0,13,10,0.0,79.0,0.6096256684491979,0.12871287128712872,0.11403508771929824,0.0,0.19298245614035087,0.6929824561403509,73,176
2020-04-18,Toronto Central,373,246,472,111,46,0.0,58,47,0.0,142.0,0.6595174262734584,0.23516949152542374,0.23577235772357724,0.0,0.18699186991869918,0.5772357723577236,127,361
2020-04-18,Waterloo Wellington,98,46,123,24,10,0.0,15,13,0.0,21.0,0.46938775510204084,0.1951219512195122,0.32608695652173914,0.0,0.21739130434782608,0.45652173913043476,52,99
2020-04-22,Central,153,135,274,98,32,0.0,43,32,0.0,60.0,0.8823529411764706,0.35766423357664234,0.31851851851851853,0.0,0.23703703703703705,0.4444444444444444,18,176
2020-04-22,Central East,163,106,232,45,28,0.0,21,15,0.0,57.0,0.6503067484662577,0.1939655172413793,0.19811320754716982,0.0,0.2641509433962264,0.5377358490566038,57,187
2020-04-22,Central West,68,54,99,29,14,0.0,16,12,0.0,24.0,0.7941176470588235,0.29292929292929293,0.2962962962962963,0.0,0.25925925925925924,0.4444444444444444,14,70
2020-04-22,Champlain,199,130,312,45,24,0.0,12,7,0.0,94.0,0.6532663316582915,0.14423076923076922,0.09230769230769231,0.0,0.18461538461538463,0.7230769230769231,69,267
2020-04-22,Erie St. Clair,87,48,145,18,11,0.0,9,7,0.0,28.0,0.5517241379310345,0.12413793103448276,0.1875,0.0,0.22916666666666666,0.5833333333333334,39,127
2020-04-22,Hamilton Niagara Haldimand Brant,271,178,391,40,32,0.0,9,6,0.0,137.0,0.6568265682656826,0.10230179028132992,0.05056179775280899,0.0,0.1797752808988764,0.7696629213483146,93,351
2020-04-22,Mississauga Halton,130,110,186,71,21,0.0,24,21,0.0,65.0,0.8461538461538461,0.3817204301075269,0.21818181818181817,0.0,0.19090909090909092,0.5909090909090909,20,115
2020-04-22,North East,102,51,132,16,16,0.0,2,2,0.0,33.0,0.5,0.12121212121212122,0.0392156862745098,0.0,0.3137254901960784,0.6470588235294118,51,116
2020-04-22,North Simcoe Muskoka,48,32,79,11,8,0.0,2,2,0.0,22.0,0.6666666666666666,0.13924050632911392,0.0625,0.0,0.25,0.6875,16,68
2020-04-22,North West,30,12,51,2,0,0.0,2,2,0.0,10.0,0.4,0.0392156862745098,0.16666666666666666,0.0,0.0,0.8333333333333334,18,49
2020-04-22,South East,103,73,121,28,15,0.0,2,1,0.0,56.0,0.7087378640776699,0.23140495867768596,0.0273972602739726,0.0,0.2054794520547945,0.7671232876712328,30,93
2020-04-22,South West,187,117,202,41,21,0.0,9,8,0.0,87.0,0.6256684491978609,0.20297029702970298,0.07692307692307693,0.0,0.1794871794871795,0.7435897435897436,70,161
2020-04-22,Toronto Central,373,274,472,133,69,0.0,64,53,0.0,141.0,0.7345844504021448,0.2817796610169492,0.23357664233576642,0.0,0.2518248175182482,0.5145985401459854,99,339
2020-04-22,Waterloo Wellington,98,76,123,33,24,0.0,18,17,0.0,34.0,0.7755102040816326,0.2682926829268293,0.23684210526315788,0.0,0.3157894736842105,0.4473684210526316,22,90
2020-04-23,Central,153,135,274,90,33,0.0,44,32,0.0,58.0,0.8823529411764706,0.3284671532846715,0.32592592592592595,0.0,0.24444444444444444,0.42962962962962964,18,184
2020-04-23,Central East,163,105,232,51,31,0.0,19,17,0.0,55.0,0.6441717791411042,0.21982758620689655,0.18095238095238095,0.0,0.29523809523809524,0.5238095238095238,58,181
2020-04-23,Central West,68,54,99,33,13,0.0,18,15,0.0,23.0,0.7941176470588235,0.3333333333333333,0.3333333333333333,0.0,0.24074074074074073,0.42592592592592593,14,66
2020-04-23,Champlain,199,142,312,45,23,0.0,14,8,0.0,105.0,0.7135678391959799,0.14423076923076922,0.09859154929577464,0.0,0.1619718309859155,0.7394366197183099,57,267
2020-04-23,Erie St. Clair,87,47,145,13,12,0.0,8,5,0.0,27.0,0.5402298850574713,0.0896551724137931,0.1702127659574468,0.0,0.2553191489361702,0.574468085106383,40,132
2020-04-23,Hamilton Niagara Haldimand Brant,271,167,391,57,29,0.0,11,8,0.0,127.0,0.6162361623616236,0.14578005115089515,0.0658682634730539,0.0,0.17365269461077845,0.7604790419161677,104,334
2020-04-23,Mississauga Halton,130,107,186,61,19,0.0,24,18,0.0,64.0,0.823076923076923,0.3279569892473118,0.22429906542056074,0.0,0.17757009345794392,0.5981308411214953,23,125
2020-04-23,North East,102,53,132,21,12,0.0,2,2,0.0,39.0,0.5196078431372549,0.1590909090909091,0.03773584905660377,0.0,0.22641509433962265,0.7358490566037735,49,111
2020-04-23,North Simcoe Muskoka,48,32,79,14,9,0.0,2,2,0.0,21.0,0.6666666666666666,0.17721518987341772,0.0625,0.0,0.28125,0.65625,16,65
2020-04-23,North West,30,14,51,2,4,0.0,1,1,0.0,9.0,0.4666666666666667,0.0392156862745098,0.07142857142857142,0.0,0.2857142857142857,0.6428571428571429,16,49
2020-04-23,South East,103,75,121,23,15,0.0,0,0,0.0,60.0,0.7281553398058253,0.19008264462809918,0.0,0.0,0.2,0.8,28,98
2020-04-23,South West,187,122,202,43,21,0.0,8,8,0.0,93.0,0.6524064171122995,0.21287128712871287,0.06557377049180328,0.0,0.1721311475409836,0.7622950819672131,65,159
2020-04-23,Toronto Central,373,273,472,139,59,0.0,72,59,0.0,142.0,0.7319034852546917,0.2944915254237288,0.26373626373626374,0.0,0.21611721611721613,0.5201465201465202,100,333
2020-04-23,Waterloo Wellington,98,79,123,35,19,0.0,20,18,0.0,40.0,0.8061224489795918,0.2845528455284553,0.25316455696202533,0.0,0.24050632911392406,0.5063291139240507,19,88
